PERMNO,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,R0,R1,R2,R3,R4
29867,-1.0777637618787027e-06,-7.19847698231979e-06,-6.210910962624885e-06,4.3964038416371194e-05,1.12726046878452e-05,1.0204015429805979e-06,1.4278317158018396e-05,-2.577074619031067e-06,-8.402713525328737e-06,-1.466162074185667e-05,-7.053379952803426e-06,-1.235681761277828e-05,-1.5758683621767915e-05,-1.5761186736997217e-05,-2.9521145265446774e-05,8.681307236288911e-06,-0.03589212591466457,0.0013074526221640197,0.010364635602601969,0.0043627657754945455
29946,-2.286759976652783e-06,-5.855746954577361e-07,-6.214355159415359e-07,1.3324499413423004e-06,-1.6598232423632416e-06,1.3877044757536354e-06,2.1689121126012206e-06,-1.6911317704943291e-06,1.0356856227222641e-05,-1.015821913619186e-05,-9.262292548035493e-07,-3.981806363914003e-06,-1.5619859862458776e-06,-5.6559150341679705e-06,1.7955297532605467e-07,-9.602022778303924e-15,-5.359565992761189e-12,-0.00014526186279324705,0.00043805517626415254,0.0001963788815399078
30402,7.040222182587143e-06,-6.829858452113435e-06,1.0131501233454068e-06,-2.198722598163747e-06,-3.4946260199324626e-07,-1.3357601418446417e-06,5.5815724626333845e-06,-4.723392257859257e-06,4.698976365580115e-06,-3.922999411654421e-07,-3.798906208716617e-05,-1.054861897815587e-05,1.1109816094920049e-05,-4.1689619712621795e-05,-4.113749460124981e-06,8.681306878697393e-06,-0.03589212591365836,0.001294365403534519,0.010473310982108701,0.0027591287244762555
30648,-1.4631185608315337e-06,2.655268899935659e-07,1.3553693827871823e-06,2.6711165253521847e-06,4.704403845759716e-06,8.68411189936958e-06,1.1907872573929492e-07,8.397539153088095e-06,4.4566406001770135e-06,-3.939400331585663e-06,-2.550846057716283e-06,-1.0387896956066774e-05,-6.454241119844256e-06,-1.7737839372030293e-06,-8.62649426391327e-08,-5.505904519017753e-14,-1.1059325151898688e-11,-0.0003583731440261994,0.001457250614772612,6.593005269107416e-05
30680,-2.8570609669362147e-06,8.607352701848607e-07,-5.0171979602257675e-06,-1.775575539480293e-05,1.1218031511980205e-05,2.6103793533568186e-08,4.907565600136922e-06,-8.613356898066765e-06,3.8290457272670225e-06,-4.479426220490291e-06,-1.2810622029151104e-05,3.2543867495282066e-06,8.924246482852998e-06,-2.1214852244348607e-05,3.2756041163873585e-06,3.912696241635854e-14,-3.4525719796708527e-12,-0.00011662486994631832,0.0003693762352800257,0.00042632239743830907
30681,-4.625162005398829e-07,-2.4447171937638705e-06,-3.529071980316821e-06,1.3766891003357685e-06,6.311299393194503e-06,1.5519586592208975e-06,6.876793707364623e-07,6.640614090080788e-06,2.3671801584534428e-06,3.0642620284341513e-06,-2.643071286531467e-06,3.1882180775171272e-06,-1.951062727508951e-06,-9.927124711315595e-06,-3.992338525044882e-07,-3.976095509783356e-15,-8.161777856424235e-12,-0.00021056418425993129,0.0006282620567220887,0.0025488162875883626
30737,-7.933119722392912e-07,-1.624292806172105e-06,1.1499409450402538e-05,-1.4432201927047492e-06,2.148713485819591e-05,-1.984925752954618e-06,3.593646049064371e-06,-2.106194323396003e-06,-5.1551050172998224e-06,2.093631635755082e-06,-8.040232052923124e-06,1.4659164316797685e-06,3.1892375368231527e-06,-2.8545659512660073e-06,-2.7911227828351712e-05,1.535703360071094e-13,3.939799305538952e-11,0.0009737468826070752,-0.004256921438442194,0.0001547980439868012
30940,-1.7076316851876638e-06,-2.1080080277750846e-07,-1.4623903234155695e-06,1.1358600761636061e-05,7.967180678751632e-06,2.292324126873237e-06,4.4575922370659635e-06,2.666280262711158e-06,-1.6329461940215664e-06,1.365154851043674e-06,-1.9993874263098717e-05,-1.4390476522288626e-05,-8.465922323110835e-06,6.459525176797013e-07,5.258803683803947e-06,4.365483203737241e-15,-6.025319640999336e-12,-0.0001756201776911889,0.0006093460407254504,0.0005564067429516691
32651,8.244017100633331e-07,-5.988964112448247e-06,-6.0803988518352935e-06,-1.582392940844999e-05,6.6948094854712e-06,1.5029349061630569e-05,2.175725417351406e-05,1.3233760942600043e-05,3.1976168901191777e-06,-7.538819193315866e-06,1.8398267554254426e-05,-7.975832735349573e-06,-5.202030062105193e-06,-4.2179306618758626e-05,-3.8688221573508964e-05,2.192594669046745e-13,3.375590143448726e-11,0.0008876100717826151,-0.0038334866251617016,-2.1629804945996792e-05
32678,-5.761230333140641e-06,-2.169567443554362e-06,-3.5696114784182653e-06,-1.3481972435974476e-06,6.544581370344635e-06,9.005582559601851e-07,9.759235211496787e-08,-2.7346722687581072e-05,-1.1651939708237193e-05,2.5057399607171185e-06,-1.2523483607239597e-05,-8.831187683172313e-06,-4.982359360346808e-06,-2.0953065352507203e-05,1.307119257485994e-05,-1.8887267760131224e-14,-8.127310373639895e-12,-0.0002728843625891442,0.0010898800774033072,0.00024321580675612056
32687,-5.7471725314054935e-06,6.734019436242287e-06,-3.929310106609558e-06,-6.584856444486014e-06,2.282207019030678e-06,-2.98318061091449e-05,8.922070801136164e-06,2.5659224894783297e-06,-5.676659431765899e-06,-8.072981031274598e-06,2.530996443108693e-05,1.811970381364555e-05,3.4871240179360475e-05,2.2164716421191123e-05,-5.931904238306527e-06,-4.330725729526559e-14,-2.5649555482697e-12,-2.2940013254137273e-05,-8.054343684974657e-05,0.00035312966427431154
32707,1.3703236454900962e-06,-2.914219989527172e-06,-1.3884125473704223e-06,3.144269947851947e-06,2.5139569621150125e-05,-1.326707435680419e-05,6.689413504794089e-06,2.663735397748897e-06,-8.080854058313157e-06,6.010354677594384e-06,-2.1548717364091856e-05,-5.290949783124982e-06,-1.3913155995995405e-05,-1.0261546153862175e-05,1.6081084957461365e-05,-1.6864359273290263e-14,-6.26749367635038e-12,-0.0001357905979638661,0.0005396877894239782,3.996517405277314e-05
32803,-3.434707277176391e-06,-3.7860199215565163e-06,-6.7073016210358015e-06,1.199318587619293e-05,1.4608267855621042e-05,2.8441377696559395e-06,-1.3148337699376475e-05,1.8037163188091763e-05,-2.761412244033145e-05,1.598913738036341e-05,-2.5839104294454123e-06,2.542764808667347e-05,-1.5053920995801845e-05,2.786858428113756e-06,8.196510386122169e-06,-1.3765742884232268e-15,-6.166301195996007e-12,-0.00014212111679717346,0.0005202260508392161,4.9482638596270277e-05
32870,-3.8699057376490415e-06,4.375614424184052e-06,-6.818411431515338e-07,4.131470210586985e-07,1.294860612405047e-05,2.608756829219533e-06,-3.100450094775545e-06,6.596952897052822e-06,-6.892984641140585e-08,-6.280446855687546e-06,2.1318185505870862e-05,6.788041880774109e-06,-5.704344219244004e-06,-1.1302620584217583e-05,1.816197990577334e-06,-4.718718094635512e-14,-1.105581920199556e-11,-0.000320123618518105,0.0012161033518935129,-5.943262904154786e-05
32942,-3.007608841524118e-06,-1.86150722866073e-06,-5.282774923988489e-07,-2.11985163629774e-06,1.943230969681461e-06,-2.404798203421567e-06,4.308348799286159e-06,-2.972743047419542e-06,2.327601118991204e-06,-4.518483518265182e-07,-4.6377849551945385e-06,3.3997306873643786e-06,-8.108811334445614e-06,-1.9104325553074328e-05,2.357152251587741e-06,-1.7242211503548634e-14,-6.17995755085458e-12,-0.00020586050508978842,0.0007702180223586046,8.74954946422473e-05
32986,-4.264758386669866e-06,-3.932271625633565e-07,-3.693604663791213e-06,-1.4321997882469932e-06,-5.885621756032416e-06,3.7322119744506373e-06,-3.6859209856948867e-06,-2.0533822393422963e-06,3.1552571162325033e-06,-1.3331597894466053e-06,-1.2513443974584808e-05,-8.658746652715537e-06,-6.148216693013801e-06,5.162988564695507e-06,7.232731650013986e-07,2.838866133902292e-14,-1.1418070456731966e-11,-0.0002086527050877178,0.0007953420201308454,0.0006263302824661232
33137,8.333961778037977e-06,-6.696963680421374e-07,2.690381725192102e-07,1.0657687938322512e-05,-6.075471259402644e-07,-2.21157989294766e-05,-8.573969680872735e-06,-1.3533737316370026e-05,7.83032436578909e-06,1.8419922785957125e-05,3.3921129004280404e-06,5.317241657830531e-06,2.4040906287301114e-06,-6.299737937373274e-06,-1.6036249042299428e-05,-2.001372653682416e-14,-6.347341587946998e-14,-2.0624247875155637e-05,3.9396704711097874e-05,-0.0002921271352605709
33209,-2.92730142235901e-06,-1.6097386639901015e-06,-2.9578931188267883e-06,1.1897255333553857e-05,-2.5469543793209297e-05,-4.366312409302614e-06,3.4843808821791374e-05,8.779678425234778e-06,6.081616204280619e-06,-9.578419060786733e-06,1.524578859847246e-05,-8.614933578360442e-06,1.0975161003091067e-05,4.1381496247170786e-05,4.863742634469028e-05,-6.755528295498347e-14,-1.1740413742311365e-11,-0.0003488996692673995,0.0013628830357018372,4.9438546896163254e-05
33823,-3.964036764744316e-06,-1.0696927344948244e-06,-7.633688576130767e-06,-6.067488798479244e-06,1.3251215612660615e-05,1.6174740183768005e-05,-1.0181881612448823e-06,2.2079649696823806e-05,2.5402594007839974e-05,-2.4382097820528364e-08,4.1259844476757215e-07,-5.787927851606229e-07,-1.4009561128810393e-06,-7.742329159001531e-06,8.714146829445017e-06,7.260137686926846e-14,-9.311472820475529e-11,5.85872395658752e-05,-0.0003379088672975547,2.771599103990294e-05
34032,-8.200055276235418e-07,-2.1932316037722882e-06,-2.684285928025478e-06,3.129452028193223e-06,3.47579769455361e-08,1.5350981548032437e-06,1.93802181359464e-06,-1.2241459955053847e-06,-3.70634235850601e-06,-7.882805330092263e-07,3.733228513439353e-06,8.711574301145272e-07,-1.3105324057242556e-05,-1.7081303040154505e-05,4.312532379676068e-06,-6.2962265213089624e-15,-1.8002622670806755e-11,-0.0003475481155634104,0.0009492040461360736,0.006360536858835816
34367,-6.849736073331268e-06,-1.1746583358989767e-06,-1.4598107902437909e-06,-3.7640850871859215e-06,-3.89539427953414e-06,-7.1454790023944915e-06,-3.048067578403965e-08,7.179743627589598e-06,-9.2718560269286e-06,-1.5785382039331137e-06,-2.718602156783612e-06,-5.4518186460194224e-05,-1.456893978167395e-05,-4.26161390888703e-06,3.085227838902337e-06,2.2614157902489419e-13,6.883804921049557e-11,0.0016670847158560733,-0.0072852944818985665,8.03782806011374e-05
34497,-1.940755598311111e-06,-2.260380297989979e-06,2.2987953034376812e-07,5.987074421712459e-06,1.273094902038205e-06,4.226759460979783e-06,3.651719379597276e-06,-8.008248805282326e-06,9.144074446814276e-06,-9.388173633697409e-07,-1.013225207762076e-05,3.0171772119276833e-06,-3.881502282276798e-07,-9.381633898259574e-06,-3.025653929128659e-07,-2.8905554828137184e-14,-3.6180161753196235e-12,-0.00015737459413893778,0.0005887704477691131,-0.00013708959836202658
34673,-2.9830079709894484e-06,-2.047119083788602e-07,3.490137071406061e-06,6.223556700278156e-06,5.5949626521614945e-05,-1.7131303466911718e-05,1.1639250366415303e-05,3.9096093926662185e-06,-1.3100712594616113e-05,1.2496384016822829e-05,-9.071968092321175e-07,-4.5647889181488395e-06,-1.5551455349936018e-05,-2.9940017876696374e-06,1.5110320637952454e-05,-7.146099632966234e-15,-1.1768804207848553e-11,-0.00032725012523414956,0.0013087582690105941,8.480785677539167e-05
34746,-3.2133100161508436e-06,-3.8272066456188344e-07,-6.007043189409321e-08,1.103248763636386e-06,1.4271313634904376e-06,1.3574155758415958e-06,-5.162810794341569e-06,-6.936088254583624e-09,-7.432781533938655e-07,7.823725588783885e-06,5.262514245287914e-06,-4.3059981475778595e-06,-6.692605773635061e-06,-1.3336777058144376e-05,1.8561548920644645e-06,7.065353798708998e-14,-4.564634806551618e-12,-0.00014053234789516208,0.0004408606782718669,0.0032447934881020056
34817,-1.968687211731689e-06,-3.3064326142626896e-06,-2.2818205022349237e-06,-8.275692692166853e-06,5.286174304086242e-06,-3.9101746592653965e-06,-3.125713255396533e-06,-1.0075697228595039e-05,-9.366344188121348e-06,-4.188599068678e-06,-2.9171001125970426e-06,-2.9562519466982736e-06,4.618876600575237e-06,-2.1563553224000322e-05,6.247140918437688e-07,9.354427568987034e-15,-6.072375929701128e-12,-0.0002132469390407706,0.0008059244930020353,0.00020455816282543714
34833,-2.0595616882653963e-06,5.0444873309857695e-06,-5.48242046295289e-06,1.96829942446793e-06,6.047934212417276e-06,-2.808441020023418e-06,-8.913450586256715e-07,3.1090651801088165e-06,-4.484800974002868e-06,-1.0322900700842491e-05,-9.127662971783221e-06,-8.845888927851996e-06,-3.3107478918418513e-06,-1.1773245787353595e-05,1.0660981216966081e-05,-2.947532421361982e-14,1.6667877329708345e-12,5.369828299888538e-05,-0.00036778679360730855,0.00011553069921521422
34948,-1.0647649796311993e-06,-4.929615755607178e-09,-1.1005537806166446e-07,2.675246292170015e-06,-8.317552437954262e-06,9.892532262794875e-06,-1.7334038198806125e-06,1.989407462644519e-06,-7.349708391208337e-07,-3.069016224710856e-06,-1.5272736528626092e-05,-9.804408836515963e-06,-7.603887197579239e-06,-1.959702935886047e-05,-1.6136182665497714e-05,-2.286341969261471e-14,-8.489828106938388e-12,-0.0001991210601255537,0.0007138046986477321,0.00016078930459634483
35044,-2.9134658202658246e-06,9.162097331939136e-07,4.6086429707129496e-07,2.4598102862774765e-06,-1.298068302994218e-06,1.9083049102938068e-06,1.464908628266885e-05,-2.828728685881944e-06,-4.949864751316662e-06,1.0443926374236874e-05,-2.5691207179520296e-06,-1.0271427821245924e-05,-8.273852965424774e-06,-1.4524668713800696e-05,1.424669676259327e-06,1.453510080974247e-14,-4.373835376464463e-12,-0.00015063928604956692,0.0005214212351800248,0.002530449053907828
35107,8.213522857474208e-07,-8.202110374604407e-06,-3.7901375274043598e-06,-1.836066167871393e-06,2.4105033320169054e-06,-3.7992513964710846e-08,-1.6238435948101137e-06,-8.141628963086658e-07,8.355113374915014e-06,2.3347292497046988e-06,-1.5725164696580325e-06,1.268291473598208e-06,1.1819807111527472e-05,-1.2439005659100976e-05,2.813016259262527e-06,4.853820619091567e-14,-4.159974208010953e-12,-0.00019092649258497979,0.0007480060965522986,0.0002335353681562478
35263,-2.3369734959913004e-06,1.2879594286658858e-06,-2.2825628815672024e-06,1.1910440536795965e-06,4.835438625164409e-06,-2.1767558179296654e-06,6.126454324529188e-06,-5.295360162090544e-06,-3.3150655623853573e-06,6.074511766141156e-06,-5.63661107594989e-06,-2.8041260539639364e-05,-1.16663139805431e-06,-5.810432551648597e-06,-1.6947914354581688e-06,3.4358122587041914e-14,-4.513207998909239e-12,-0.00014983375660472477,0.0004943679405407008,0.0030653125355463904
35554,-2.954943591016516e-06,-7.325399760350545e-07,-4.418596274802541e-07,6.522895202608341e-07,1.6819549344132756e-06,1.4316795190641227e-07,8.81130123965047e-06,-2.3010438786926728e-07,-5.180222086184667e-07,2.987096319124477e-06,2.920642588897286e-06,-3.8118849495584486e-06,-5.728403417659817e-06,-1.3303282016517277e-05,-1.3876721690559105e-06,3.975241103153583e-14,-5.214157218333756e-12,-0.00017484208476083654,0.0006092189317429296,0.0027426703919551246
35685,-2.317280958033812e-06,-1.8040209340542198e-06,-1.3702744642963467e-06,-7.819504566614096e-07,-1.1090739396827553e-07,-3.0793302019870713e-06,5.803319031061558e-06,-1.2296535625512612e-05,-5.957409382293668e-07,8.64778078571473e-06,-6.2284096306371856e-06,-2.7329728085924893e-06,-1.0367182817478247e-05,-6.783900220642325e-06,3.7794623858753584e-06,4.9862494259570586e-14,-5.878921232920517e-12,-0.00017015054746850032,0.0005612591516417867,0.0034153750346306443
35991,-2.9400476679535794e-07,-4.023631314116184e-06,3.823368995254003e-06,-1.740899141715395e-06,1.3542192375665182e-05,-1.141356224479138e-07,1.8259264989635298e-06,5.55859374612263e-08,1.4387071545133048e-05,6.749599235711416e-06,-9.761264801789893e-06,-3.193357211976365e-06,4.409569243970859e-09,-2.497237558974953e-05,-1.3455575591129403e-05,-1.0691202114967518e-14,-7.083709663416957e-12,-0.00020919853346577653,0.0008165702189484571,9.594286799992677e-05
36003,-3.1765486543717997e-06,-3.354680413460127e-06,1.234743947078576e-07,1.8246668910255126e-06,-2.9699628184745523e-07,3.5455304661400713e-06,2.317314050736022e-06,-4.68848932869026e-06,-8.172756198497015e-07,-9.604921446542098e-06,-1.0837529098382813e-05,-1.1251212932353787e-06,-6.184742474395963e-06,-1.038894518466835e-05,1.0392490045249764e-05,-4.394309829527639e-14,-8.27702699624774e-12,-0.00020225693069659937,0.0006030734346968541,-0.0002350068852516586
36346,-4.076321386627878e-06,1.339174007129449e-06,-2.660101828131202e-06,1.3635946757902608e-06,4.805459482571234e-07,-2.0916678194862787e-06,6.305836811854256e-07,-1.7415062254757087e-06,-2.2128488535726416e-06,5.888609777098203e-06,3.2388215168118188e-06,-3.0308544051310823e-05,-3.113828062145497e-06,-1.3786250816463571e-05,4.152159077419571e-06,2.1614078558775337e-14,-7.437463775328799e-12,-0.00015317882990905054,0.0005244517115424413,0.0028251715536905444
36397,-3.130809066442776e-06,2.94649121149053e-06,-4.1945079362981745e-06,5.193036066303681e-06,5.3616544492313e-06,4.969258470055106e-07,8.548269143050647e-06,-2.122285722676248e-06,-9.584028160085773e-06,1.3077295987015263e-05,2.0816736533284836e-06,-4.231715543456766e-06,-6.990043837086854e-06,-1.55337504483054e-05,2.819822479886161e-06,2.024593556892417e-14,-1.7236826430106683e-11,-0.0004448339325558367,0.0016598411652493463,0.004237251237885684
36468,-1.7336228808333712e-06,-8.510065985618379e-07,-2.904351539990974e-06,-2.2473599223898613e-06,2.7825520497582506e-06,1.0882277482983881e-07,-7.101067939368897e-06,-5.716525156897146e-06,3.5893412807669277e-06,-1.4917819501525991e-06,-4.811397649910717e-07,4.159252029972156e-06,2.9845967418402983e-06,-2.228260683643444e-05,6.249474630534237e-06,-3.727427602154211e-14,-1.3661231548504995e-11,-0.00019332141789580855,0.0001638715864938538,0.0015998838006448467
36768,-5.731741220472993e-06,-3.1254301360376187e-06,5.024419360339783e-06,-2.7636739048259097e-06,-1.0756525012679168e-06,-1.2146379385086784e-05,0.00012811959124368514,-4.342008867638837e-06,4.150308958350162e-06,-2.1058851487109537e-06,-7.872424405509371e-06,-1.3964708823302701e-05,-2.1026107141104635e-05,-1.8438560493049626e-05,9.31350924385884e-06,-2.0878089447435205e-14,-1.1344197117931158e-11,-0.0001565818633001897,0.0005695783490989467,-7.812340725852962e-05
36898,-2.1141714422247534e-06,-6.142327346068289e-06,-1.0279640241886587e-06,5.876189800600045e-06,3.780296123413523e-06,1.2384697298552736e-06,6.648960170785838e-06,2.156377484412985e-07,3.3988525383920964e-07,-1.4064365912857205e-05,-8.62536320560441e-06,-4.264299979300355e-06,-8.175364649703605e-06,-1.853090954085784e-05,4.641181241982783e-05,3.9618229168155725e-16,-8.168603874377563e-12,-0.0001755147234879951,0.0006297416329470726,0.0002799398060389575
