,permno,bm,pe_exi,npm,cfm,roa,roe,GProf,totdebt_invcap,capital_ratio,debt_ebitda,lt_debt,cash_debt,fcf_ocf,de_ratio,at_turn,staff_sale,ptb
590,87043,0.9592069949524183,-744.0,-0.006,0.01,0.007,-0.42010901806070894,0.673,10.954,5.688,70.575,0.21,0.014,0.463,-5.77,1.531,0.0,3.857438108783013
591,27756,0.596,15.71,0.193,0.397,0.148,0.11,0.176,0.661,0.454,2.558,0.372,0.148,0.332,2.231,0.275,0.0,1.683
592,65270,0.708,14.865,0.025,0.033,0.108,0.096,0.606,0.301,0.301,1.975,0.452,0.094,0.693,0.951,2.206,0.0,1.545
593,69649,0.638,16.901,0.095,0.103,0.038,0.116,0.036,0.398,0.249,2.645,0.069,0.041,0.918,4.797,0.213,0.0,1.835
594,66683,0.568,170.714,0.01,0.173,0.189,0.013,0.313,0.099,0.099,0.382,0.248,0.474,0.425,0.442,1.089,0.0,2.377
595,65307,0.236,24.893,0.052,0.071,0.136,0.172,0.457,0.567,0.55,2.756,0.502,0.097,0.815,2.44,1.023,0.0,4.255
596,65700,0.722,21.469,0.106,0.223,0.189,0.082,0.239,0.05,0.0,0.216,0.0,0.699,0.651,0.227,0.692,0.0,1.67
597,62033,0.406,65.0,0.031,0.092,0.129,0.03,0.282,0.0,0.0,0.0,0.0,1.042,0.697,0.163,0.869,0.0,2.111
598,24942,0.309,18.394,0.09,0.11,0.122,0.202,0.209,0.343,0.351,1.578,0.294,0.12,0.84,1.838,0.814,0.0,3.695
599,58771,0.873,58.52,0.013,0.059,0.123,0.021,0.239,0.445,0.436,3.007,0.597,0.209,0.738,1.296,0.771,0.0,1.183
600,76711,0.88,-643.18,-0.013,0.023,0.073,-0.036,0.235,0.16,0.16,1.394,0.225,0.176,0.608,0.845,1.569,0.0,1.171
601,76282,0.376,14.767,0.022,0.029,0.12,0.203,0.375,1.28,0.465,5.255,0.299,0.077,0.517,2.911,2.383,0.0,2.721
602,66617,1.021,19.774,0.032,0.238,0.037,0.043,0.034,0.72,0.908,17.791,0.799,0.07,0.983,12.368,0.035,0.0,0.866
603,66852,1.863,-11.571,-0.049,-0.036,-0.035,-0.041,0.236,0.0,0.0,0.0,0.0,-0.345,-6559227240.681702,0.167,0.754,0.0,0.399
604,46922,0.05,81.244,0.071,0.087,0.15,-1.521,0.841,1.058,1.047,5.207,0.652,0.074,0.196,-34.437,2.889,0.0,19.093
605,80294,0.728,19.731,0.075,0.151,0.105,0.075,0.102,0.477,0.365,2.624,0.318,0.176,0.178,1.804,0.474,0.0,1.452
606,84381,0.168,16.849,0.131,0.157,0.215,0.337,0.447,0.399,0.399,1.104,0.362,0.286,0.897,1.838,0.999,0.0,5.992
607,35991,0.613,20.794,0.073,0.123,0.139,0.077,0.294,0.218,0.188,1.238,0.384,0.337,0.57,0.601,0.682,0.0,1.579
608,36003,0.088,16.683,0.102,0.132,0.342,0.313,0.889,0.0,0.0,0.0,0.0,0.562,0.808,0.706,1.767,0.0,10.899
609,91556,0.121,21.963,0.086,0.108,0.392,0.424,0.742,0.144,0.144,0.211,0.159,0.566,0.67,1.062,2.421,0.0,8.877
610,67847,0.799,-202.61,-0.042,0.308,0.062,-0.005,0.071,0.146,0.149,2.265,0.686,0.377,-8.534,0.255,0.095,0.0,0.972
611,27633,0.892,12.545,0.037,0.206,0.163,0.071,0.239,0.745,0.719,3.061,0.573,0.174,-0.778,4.475,0.639,0.0,0.861
612,68196,0.172,27.292,0.248,0.297,0.288,0.245,0.286,0.0,0.0,0.0,0.0,1.269,0.908,0.192,0.862,0.308,6.265
613,54199,0.894,22.127,0.095,0.241,0.082,0.051,0.08,0.537,0.513,3.863,0.413,0.072,-0.038,2.545,0.222,0.0,1.078
614,41320,0.556,11.031,0.059,0.068,0.175,0.16,0.51,0.045,0.0,0.155,0.0,0.182,0.145,0.687,1.57,0.0,1.686
615,68276,0.208,-4.875,-15.686034353749585,-15.471987031916925,-0.736,-0.581,0.0,0.0,0.0,0.0,0.0,-13.931,-6559227240.681702,0.051,0.8067880899309279,0.18635358057792428,3.254
616,46340,0.662,-5.003,-15.686034353749585,-15.471987031916925,-0.058,-0.242,0.0,0.178,0.178,-2.831,0.842,-0.333,-6559227240.681702,0.258,0.8067880899309279,0.18635358057792428,1.408
617,68591,0.224,17.548,0.183,0.235,0.168,0.246,0.4,0.646,0.363,2.432,0.371,0.219,0.86,1.538,0.548,0.0,4.368
618,23085,0.906,11.5,0.162,0.256,0.089,0.107,0.088,0.575,0.523,4.347,0.513,0.062,-0.19,2.137,0.281,0.0,1.187
619,77354,0.801,64.267,0.013,0.042,0.074,0.021,0.522,0.046,0.037,0.41,0.066,0.27,0.818,0.584,0.972,0.0,1.06
620,69199,0.571,36.916,0.011,0.036,0.092,0.048,0.18,0.651,0.64,6.025,0.594,0.034,0.292,2.987,1.238,0.0,1.562
621,36281,0.791,18.155,0.031,0.047,0.079,0.067,0.148,0.037,0.0,0.354,0.0,0.391,0.732,0.353,1.594,0.0,1.189
622,88518,0.757,-2.015,-0.552,-0.407,-0.253,-0.559,0.138,0.107,0.072,-0.405,0.188,-0.467,-6559227240.681702,0.416,0.578,0.0,1.119
623,85926,0.063,33.788,0.038,0.069,0.135,0.205,0.351,0.848,0.818,4.124,0.625,-0.029,0.845,7.21,0.923,0.0,14.967
624,41574,0.375,26.138,0.026,0.053,0.125,0.109,0.556,0.331,0.227,1.683,0.267,0.164,-1.043,1.101,1.893,0.0,2.495
625,50948,0.464,-236.5,-0.01,0.134,0.041,-0.01,0.295,0.346,0.322,6.876,0.608,0.281,0.785,0.78,0.533,0.0,2.334
626,51625,0.305,21.683,0.083,0.163,0.061,0.135,0.073,0.726,0.693,4.207,0.278,0.03,0.663,8.113,0.253,0.0,3.136
627,50243,1.554,4.718,0.112,0.131,0.07,0.175,0.243,0.162,0.142,1.85,0.35,0.074,-0.465,0.474,1.041,0.0,0.789
628,88742,0.342,14.161,0.111,0.32,0.23,0.11,0.347,0.463,0.413,1.517,0.557,0.319,0.469,1.265,0.546,0.0,2.94
629,36468,0.047,8.321,0.087,0.105,0.287,1.106,0.946,1.011,0.623,1.245,0.257,0.23,0.798,6.44,1.9,0.0,24.759
630,49138,1.262,-14.394,-0.033,0.043,0.05,-0.046,0.142,0.439,0.345,7.336,0.46,-0.021,-6559227240.681702,1.144,0.821,0.0,0.664
631,70704,1.794,-14.521,-2.901,-2.86,-0.436,-0.393,-0.439,0.006,0.0,-0.011,0.0,-0.182,0.99,0.173,0.146,0.0,0.617
632,38850,0.812,-7.566,-0.021,-0.001,-0.048,-0.15,0.365,0.181,0.181,-2.052,0.192,-0.16,-8.191,1.155,3.597,0.0,1.324
633,65402,0.248,13.44,0.102,0.126,0.169,0.182,0.406,0.161,0.148,0.624,0.212,0.233,0.779,0.819,0.983,0.0,4.034
634,42585,0.691,36.599,0.055,0.107,0.109,0.048,0.183,0.442,0.416,3.566,0.581,0.075,0.796,1.228,0.466,0.0,1.52
635,60206,0.288,21.838,0.129,0.155,0.192,0.194,0.435,0.298,0.278,1.132,0.416,0.191,0.818,0.923,0.824,0.0,3.946
636,64995,0.958,12.443,0.209,0.26,0.022,0.091,0.043,0.521,0.465,5.042,0.11,0.016,0.924,7.909,0.047,0.366,1.058
637,71176,0.412,17.172,0.048,0.089,0.152,0.147,0.276,0.468,0.435,1.983,0.434,0.155,0.61,1.775,1.205,0.0,2.628
638,26614,0.747,16.221,0.1,0.171,0.069,0.077,0.067,0.714,0.485,5.848,0.371,0.067,-0.828,2.535,0.291,0.0,1.257
639,63335,3.231,-0.9,-0.215,0.013,0.14,-0.277,0.23,0.49,0.49,2.673,0.689,0.344,0.148,1.397,0.677,0.0,0.32
640,15720,0.939,13.58,0.126,0.294,0.084,0.085,0.083,0.517,0.452,2.97,0.292,0.087,-0.032,2.832,0.242,0.0,1.0
641,71475,0.436,25.579,0.136,0.227,0.12,0.091,0.177,0.405,0.4,2.022,0.372,0.187,0.391,1.793,0.336,0.0,2.322
642,18411,0.828,17.927,0.136,0.263,0.091,0.074,0.089,0.613,0.503,4.097,0.422,0.117,0.105,2.394,0.246,0.0,1.264
643,58683,0.407,15.773,0.095,0.147,0.23,0.177,0.336,0.287,0.257,0.562,0.173,0.216,0.474,2.007,0.923,0.292,2.778
644,61188,0.823,19.913,0.054,0.166,0.109,0.059,0.106,0.508,0.503,2.868,0.429,0.093,0.114,2.362,0.465,0.0,1.15
645,66093,0.872,36.606,0.038,0.186,0.115,0.042,0.224,0.542,0.505,2.997,0.412,0.152,0.434,2.472,0.419,0.0,1.211
646,63765,1.001,-1.232,-0.627,-0.28,0.137,-0.289,0.133,0.544,0.429,2.926,0.52,0.228,0.037,1.447,0.249,0.0,0.56
647,71942,0.522,14.771,0.062,0.081,0.19,0.144,0.709,0.0,0.0,0.0,0.0,0.541,0.846,0.324,1.891,0.0,2.172
648,71985,1.146,-14.136,-0.014,-0.001,0.039,-0.045,0.262,0.031,0.03,0.54,0.063,0.093,-4.313,0.498,2.137,0.0,0.657
649,17523,0.566,15.03,0.032,0.062,0.149,0.118,0.317,0.486,0.486,2.901,0.66,0.021,-0.279,1.434,1.484,0.0,1.651
650,72304,0.134,-34.0,-0.113,-0.081,-0.112,-0.205,0.837,0.126,0.009,-0.725,0.017,-0.365,-6559227240.681702,0.557,1.225,0.0,6.878
651,39220,0.498,16.401,0.055,0.073,0.147,0.143,0.438,0.134,0.0,0.507,0.0,0.157,0.78,0.802,1.426,0.0,2.198
652,72696,0.815,75.84,0.077,0.089,0.09,0.119,0.155,0.584,0.56,6.203,0.853,-0.145,-6559227240.681702,1.491,0.604,0.0,2.539
653,43481,0.375,18.855,0.073,0.096,0.156,0.162,0.409,0.249,0.249,1.134,0.38,0.205,0.748,0.87,1.174,0.0,2.97
654,43350,0.455,19.335,0.076,0.114,0.117,0.119,0.277,0.431,0.396,2.23,0.385,0.139,0.739,1.699,0.711,0.0,2.42
655,18438,1.243,16.475,0.018,0.054,0.075,0.033,0.392,0.156,0.126,1.296,0.181,0.069,0.198,0.793,1.115,0.0,0.576
656,72726,0.693,15.614,0.176,0.25,0.021,0.098,0.038,0.76,0.321,4.045,0.04,-0.002,-6559227240.681702,11.843,0.039,0.372,1.424
657,36898,0.614,16.399,0.038,0.074,0.155,0.123,0.295,0.359,0.328,1.605,0.414,0.131,0.192,1.18,1.532,0.0,1.945
658,72980,0.671,311.083,0.001,0.021,0.092,0.004,0.093,0.088,0.098,0.521,0.107,0.092,0.848,1.018,1.519,0.335,1.298
659,73139,0.24,30.274,0.12,0.159,0.129,0.136,0.4,0.312,0.266,1.625,0.37,0.195,0.721,0.977,0.588,0.0,4.119
660,14601,0.954,4.636,0.19,0.21,0.025,0.238,0.026,1.025,0.969,9543569931394.81,0.926,0.012,1.0,34.292,0.036,0.083,1.029
661,73219,0.203,38.212,0.058,0.128,0.444,0.146,0.703,0.0,0.0,0.0,0.0,0.806,0.654,0.378,1.884,0.0,5.01
662,68144,1.141,12.637,0.216,0.308,0.023,0.084,0.041,0.503,0.315,3.877,0.065,-0.007,0.485,7.125,0.045,0.344,0.973
663,44951,0.9592069949524183,158.2,0.005,0.027,0.144,-0.42010901806070894,0.486,1.424,1.301,4.251,0.492,0.08,0.526,-8.788,3.339,0.0,3.857438108783013
664,52396,0.867,28.781,0.024,0.068,0.117,0.038,0.177,0.0,0.0,0.0,0.0,0.083,-0.177,0.312,1.276,0.0,1.134
665,47861,0.367,19.517,0.061,0.079,0.163,0.151,0.512,0.233,0.208,1.085,0.371,0.115,0.437,0.705,1.419,0.0,2.595
666,66739,4.952,-0.003,-4.711,-4.014,-0.708,-2.209,-0.873,0.847,0.847,-0.817,0.845,0.222,-1.374,6.556,0.196,0.0,0.143
667,43334,1.583,6.812,0.047,0.082,0.069,0.075,0.181,0.246,0.215,2.835,0.443,0.369,-0.155,0.617,1.022,0.0,0.477
668,52038,0.235,37.273,0.013,0.025,0.139,0.12,0.544,0.624,0.483,2.747,0.431,0.123,0.557,2.164,2.9,0.0,4.234
669,37161,0.515,28.656,0.079,0.205,0.102,0.07,0.102,0.653,0.568,4.34,0.542,0.108,-0.145,2.421,0.314,0.0,1.972
670,74406,0.42,14.015,0.037,0.053,0.115,0.148,0.214,0.017,0.0,0.061,0.0,0.149,0.836,1.481,1.566,0.0,1.864
671,74500,1.062,29.203,0.005,0.007,0.048,0.034,0.682,0.0,0.0,0.0,0.0,0.144,0.965,0.543,4.206,0.0,0.997
672,74740,0.605,19.88,0.083,0.106,0.155,0.114,0.349,0.0,0.0,0.0,0.0,0.338,0.478,0.274,1.047,0.0,2.059
673,65752,0.383,199.75,0.039,0.069,0.172,0.102,0.499,0.315,0.318,1.756,0.608,0.231,0.287,0.768,1.508,0.0,2.004
674,74836,1.406,-3.057,-0.307,-0.273,-0.113,-0.222,0.528,0.0,0.0,0.0,0.0,-3.092,-6559227240.681702,0.087,0.667,0.0,0.755
675,74908,2.012,-22.973,-0.004,0.022,0.039,-0.01,0.211,0.285,0.221,5.214,0.39,0.125,0.559,0.728,1.498,0.47,0.272
676,57007,0.64,127.667,0.063,0.163,0.006,0.011,0.031,0.2,0.205,32.518,0.686,0.123,-1.678,0.376,0.115,0.0,1.373
677,43123,1.677,-9.146,-0.033,0.017,0.03,-0.047,0.072,0.364,0.372,7.681,0.399,0.014,0.174,1.483,0.625,0.0,0.473
678,44329,0.454,31.828,0.109,0.178,0.102,0.083,0.248,0.419,0.264,2.68,0.336,0.139,0.745,1.07,0.456,0.0,2.332
679,63773,1.847,14.071,0.039,0.206,0.105,0.042,0.3,0.308,0.336,2.207,0.461,0.089,-0.285,1.097,0.575,0.0,0.524
680,75460,0.246,29.0,0.044,0.067,0.19,0.129,0.809,0.089,0.077,0.289,0.116,0.288,0.613,0.715,1.782,0.0,4.063
681,84375,0.177,14.04,0.024,0.057,0.188,0.361,0.337,0.727,0.698,1.592,0.319,0.099,0.348,7.23,1.983,0.0,5.732
682,43617,1.209,12.985,0.029,0.041,0.026,0.053,0.393,0.0,0.017,0.0,0.02,0.058,1.0,0.878,0.944,0.0,0.723
683,51369,0.558,43.063,0.063,0.149,0.14,0.049,0.378,0.0,0.0,0.0,0.0,1.071,0.837,0.26,0.632,0.0,2.041
684,37284,0.564,7.989,0.055,0.082,0.23,0.289,0.247,0.362,0.454,1.118,0.434,0.142,0.547,1.92,1.835,0.0,1.915
685,15579,0.204,19.716,0.227,0.317,0.306,0.276,0.489,0.336,0.249,0.849,0.48,0.531,0.875,0.689,0.757,0.0,5.393
686,23579,0.456,17.147,0.05,0.085,0.111,0.153,0.203,0.473,0.447,2.357,0.352,0.117,0.565,2.296,0.919,0.0,2.448
687,62092,0.489,28.89,0.118,0.218,0.097,0.083,0.204,0.451,0.349,3.447,0.514,0.117,0.823,1.044,0.401,0.0,2.371
688,76081,0.396,13.899,0.052,0.061,0.235,0.201,0.401,0.002,0.002,0.007,0.005,0.566,0.771,0.43,2.707,0.0,2.625
689,50606,3.932,-1.465,-0.177,-0.038,0.066,-0.088,0.104,0.383,0.379,4.826,0.67,0.158,-0.111,0.91,0.274,0.0,0.143
690,93423,0.095,45.783,0.096,0.217,0.159,0.292,0.26,0.718,0.9,3.557,0.726,0.209,0.768,12.406,0.472,0.0,12.501
691,14795,0.586,377.966,0.002,0.048,0.145,0.004,0.321,0.304,0.282,1.408,0.375,0.217,0.707,1.046,1.002,0.0,1.773
692,68718,0.088,-52.125,-0.031,-0.031,-0.118,-0.186,0.947,0.011,0.008,-0.049,0.011,0.073,1.0,0.784,3.47,0.0,10.038
693,14816,0.389,23.948,0.12,0.157,0.12,0.087,0.239,0.012,0.011,0.075,0.035,0.405,0.855,0.332,0.586,0.0,1.599
694,62308,0.614,13.807,0.142,0.243,0.043,0.115,0.043,0.241,0.16,1.423,0.055,0.056,0.963,3.461,0.185,0.021,1.646
695,60580,0.112,20.583,0.084,0.11,0.29,0.463,0.689,0.463,0.434,1.044,0.422,0.281,0.762,1.821,1.917,0.0,8.655
696,76639,0.247,25.408,0.135,0.232,0.211,0.19,0.306,0.451,0.441,1.811,0.692,0.279,0.91,1.141,0.709,0.0,4.436
697,76946,0.562,16.847,0.034,0.063,0.172,0.12,0.527,0.267,0.267,1.184,0.457,0.159,0.57,0.799,1.971,0.0,1.817
698,61209,0.53,-10.082883013420306,0.202,0.223,0.242,0.315,0.445,0.0,0.0,0.0,0.0,0.566,0.885,0.407,1.023,0.0,2.671
699,15117,1.599,8.669,0.207,0.342,0.047,0.065,0.098,0.434,0.432,6.809,0.562,0.061,-0.048,1.352,0.175,0.0,0.594
700,55001,1.192,5.177,0.113,0.16,0.175,0.198,0.225,0.508,0.511,2.348,0.661,0.154,0.184,1.579,0.746,0.0,0.89
701,92583,2.148,10.333,0.027,0.101,0.113,0.048,0.359,0.211,0.115,1.317,0.214,0.361,0.425,0.608,1.063,0.0,0.53
702,15215,0.088,-10.227,-547.6,-538.13,-1.164,-1.12,-1.688,0.04,0.024,-0.029,0.085,-1.351,-6559227240.681702,0.285,0.005,0.0,11.64
703,59600,0.956,43.833,0.012,0.054,0.059,0.019,0.319,0.093,0.07,0.95,0.103,0.156,0.422,0.732,0.966,0.0,0.889
704,76185,0.086,87.598,0.128,0.155,0.222,0.202,0.446,0.0,0.0,0.0,0.0,0.521,0.9,0.607,0.907,0.0,13.572
705,77730,0.763,18.078,0.029,0.047,0.128,0.104,0.204,0.428,0.383,2.237,0.452,0.193,0.668,1.372,1.762,0.0,1.292
706,91103,0.431,3.328,0.172,0.218,0.178,1.326,0.3,0.797,0.701,1.756,0.303,0.075,0.447,7.721,0.968,0.23,2.497
707,17929,0.638,21.1,0.042,0.118,0.113,0.075,0.11,0.555,0.561,3.34,0.494,0.167,0.578,2.591,0.648,0.0,1.521
708,79244,0.149,34.211,0.033,0.087,0.091,0.181,0.174,0.83,0.83,6.054,0.629,0.048,0.528,7.753,0.799,0.0,6.142
709,77973,1.256,-55.5,-0.03,-0.016,-0.0,-0.014,-0.0,0.0,0.0,0.0,0.0,0.038,-3.234,0.913,0.236,0.164,0.75
710,78044,0.544,12.293,0.064,0.088,0.125,0.148,0.228,0.29,0.258,1.938,0.545,0.219,0.13,0.638,1.414,0.0,1.733
711,65306,0.57,16.943,0.085,0.139,0.189,0.105,0.373,0.001,0.0,0.005,0.0,0.78,0.554,0.234,0.985,0.0,1.28
712,24985,1.088,17.645,0.097,0.239,0.093,0.056,0.091,0.553,0.463,3.4,0.372,0.098,-0.004,2.32,0.267,0.0,0.94
713,48725,0.471,13.506,0.223,0.311,0.197,0.142,0.196,0.381,0.367,1.202,0.374,0.234,0.419,1.55,0.426,0.212,1.873
714,63781,3.624,-0.777,-0.727,-0.354,-0.208,-0.264,-0.214,0.316,0.315,-1.049,0.477,0.331,-0.451,0.963,0.275,0.0,0.299
715,78749,0.201,15.826,0.347,0.358,0.467,0.36,0.6,0.0,0.0,0.0,0.0,3.728,0.992,0.101,0.931,0.0,5.28
716,92655,0.332,18.673,0.042,0.053,0.146,0.177,0.387,0.409,0.359,1.659,0.305,0.153,0.83,1.834,1.564,0.0,3.055
717,78829,0.759,19.156,0.13,0.187,0.02,0.067,0.047,0.97,0.026,5.077,0.003,0.015,0.78,9.057,0.049,0.416,1.21
718,87447,0.023,22.071,0.068,0.103,0.233,1.225,0.228,1.083,0.835,1.522,0.282,0.172,0.682,17.981,1.562,0.55,33.395
719,78960,0.576,-10.082883013420306,-0.012,0.06,-0.016,-0.011,0.067,0.094,0.064,-4.723,0.184,-0.292,-4.788,0.371,0.681,0.039,1.43
720,79039,3.929,-5.105,-3.925,-3.326,-0.403,-0.567,-0.399,0.072,0.036,-0.134,0.174,1.287,-0.127,0.214,0.139,0.0,0.143
721,79303,0.696,16.932,0.014,0.023,0.112,0.085,0.385,0.448,0.448,2.676,0.461,0.051,0.834,1.762,2.329,0.0,1.429
722,17830,0.387,15.571,0.097,0.141,0.111,0.178,0.199,0.43,0.382,2.136,0.31,0.125,0.736,1.99,0.618,0.0,2.792
723,14040,2.302,-4.469,-0.096,0.087,0.083,-0.088,0.198,0.623,0.598,4.885,0.534,-0.11520414454104635,-2.03,2.788,0.405,0.0,0.41
724,79338,0.584,-0.586,-0.508,-0.022,0.089,-2.969,0.164,1.05,1.044,11.455,0.859,0.02,0.067,-27.5,0.274,0.0,1.226
725,67360,0.716,18.785,0.059,0.161,0.111,0.073,0.108,0.58,0.547,3.25,0.455,0.116,0.085,2.651,0.437,0.0,1.359
726,59619,0.315,25.746,0.083,0.118,0.148,0.114,0.297,0.37,0.356,2.093,0.666,0.263,0.433,0.83,0.798,0.0,3.257
727,16555,1.043,14.343,0.051,0.071,0.093,0.098,0.202,0.259,0.214,2.138,0.436,0.283,0.871,0.624,1.012,0.0,1.086
728,79573,1.371,-3.42,-0.267,-0.264,-0.099,-0.158,0.14,0.02,0.0,-0.177,0.003,-1.192,-6559227240.681702,0.098,0.562,0.0,0.594
729,79637,0.358,17.755,0.076,0.128,0.183,0.166,0.182,0.428,0.436,1.9,0.635,0.21,0.693,1.217,0.98,0.477,2.478
730,79776,0.343,18.945,0.285,0.363,0.242,0.166,0.348,0.018,0.004,0.063,0.019,0.931,0.979,0.195,0.516,0.0,3.165
731,43553,0.184,26.155,0.084,0.107,0.208,0.19,0.618,0.348,0.214,1.099,0.292,0.39,0.75,0.93,1.22,0.0,4.95
732,79864,1.211,7.753,0.045,0.093,0.139,0.094,0.129,0.528,0.484,3.15,0.574,0.332,0.701,1.638,0.859,0.0,1.281
733,80128,0.497,22.751,0.04,0.077,0.131,0.089,0.301,0.405,0.41,2.211,0.531,0.118,0.839,1.308,1.06,0.0,2.249
734,37807,0.171,17.103,0.091,0.112,0.172,0.343,0.385,0.797,0.666,2.837,0.493,0.111,0.747,4.051,1.052,0.0,5.979
735,80179,0.349,18.933,0.213,0.297,0.057,0.13,0.057,0.0,0.0,0.0,0.0,0.027,0.975,1.501,0.399,0.449,2.455
736,27043,0.243,19.756,0.133,0.155,0.182,0.242,0.375,0.24,0.165,0.782,0.18,0.251,0.805,1.095,0.891,0.0,4.409
737,81116,0.889,-10.28,-0.163,-0.086,0.028,-0.104,0.207,0.002,0.002,0.066,0.007,0.221,0.771,0.289,0.515,0.0,1.116
738,61700,1.457,-3.088,-0.116,-0.1,-0.104,-0.219,0.538,0.0,0.0,0.0,0.0,-0.441,-6559227240.681702,0.592,1.231,0.0,0.766
739,80857,0.718,11.977,0.02,0.034,0.151,0.127,0.988,0.155,0.151,0.679,0.233,0.096,-0.071,0.764,3.614,0.0,1.017
740,59627,0.635,10.406,0.029,0.056,0.119,0.196,0.669,0.513,0.177,1.403,0.078,0.028,0.521,2.761,1.768,0.0,1.448
741,57808,1.357,31.711,0.025,0.102,0.112,0.03,0.222,0.199,0.199,1.217,0.313,0.202,0.396,0.792,0.73,0.0,0.841
742,81190,0.378,-8.568,-0.013,-0.009,0.015,-0.247,0.714,0.628,0.622,18.461,0.405,0.153,0.787,4.068,3.986,0.0,2.5
743,15202,0.425,71.947,0.054,0.136,0.094,0.036,0.127,0.338,0.311,2.701,0.478,0.067,0.31,0.945,0.403,0.0,2.504
744,81294,0.15,32.451,0.118,0.136,0.209,0.239,0.6,0.406,0.406,1.503,0.595,0.304,0.895,1.149,1.101,0.0,7.852
745,55976,0.433,13.155,0.031,0.051,0.173,0.188,0.645,0.401,0.354,1.439,0.364,0.243,0.567,1.509,2.396,0.0,2.467
746,19502,0.365,21.289,0.041,0.058,0.128,0.151,0.417,0.322,0.301,2.118,0.355,0.151,0.779,1.215,1.952,0.0,2.67
747,21231,0.727,24.042,0.05,0.096,0.075,0.065,0.072,0.587,0.426,3.4,0.235,0.125,0.079,3.164,0.524,0.0,1.506
748,53225,0.893,26.501,0.041,0.125,0.055,0.029,0.261,0.155,0.151,1.735,0.218,0.144,-0.285,0.819,0.491,0.0,0.786
749,81614,0.982,12.794,0.023,0.07,0.115,0.065,0.217,0.444,0.376,2.956,0.551,0.214,0.941,1.092,1.482,0.0,0.806
750,24969,1.078,19.434,0.076,0.185,0.085,0.052,0.083,0.544,0.503,4.206,0.475,0.083,-0.181,2.13,0.321,0.0,0.987
751,66376,0.229,24.151,0.042,0.06,0.185,0.188,0.521,0.23,0.275,0.983,0.46,0.22,0.838,0.825,2.129,0.0,3.709
752,81702,0.405,-10.082883013420306,0.012,0.127,0.123,0.031,0.235,0.574,0.574,3.071,0.528,-0.018,0.068,2.554,0.79,0.0,3.945
753,42059,0.845,21.095,0.02,0.044,0.124,0.059,0.655,0.0,0.0,0.0,0.0,0.369,0.348,0.38,2.396,0.0,1.256
754,63829,1.11,-49.0,-0.014,-0.011,-0.013,-0.019,0.323,0.0,0.0,0.0,0.0,0.353,0.997,0.164,1.361,0.0,0.986
755,79066,2.584,-6.354,-0.209,0.456,-0.12,-0.051,-0.064,0.275,0.169,-1.478,0.242,-0.047,0.479,0.837,0.134,0.0,0.317
756,62498,0.258,47.047,0.067,0.131,0.165,0.095,0.324,0.265,0.206,1.186,0.37,0.256,0.402,0.699,0.843,0.0,4.321
757,66384,0.509,10.685,0.095,0.171,0.177,0.145,0.333,0.215,0.191,0.905,0.365,0.376,0.692,0.648,0.921,0.0,1.492
758,59467,0.9592069949524183,-0.716,-0.104,0.027,0.106,-0.42010901806070894,0.156,1.798,1.752,5.558,0.447,0.023,-1.2,-5.211,0.775,0.0,3.857438108783013
759,38033,0.663,15.034,0.059,0.072,0.132,0.1,0.458,0.091,0.0,0.499,0.0,0.224,0.838,0.427,1.168,0.0,1.488
760,92872,0.698,14.755,0.025,0.033,0.116,0.14,0.336,0.501,0.479,2.148,0.299,0.104,0.708,3.067,1.108,0.0,1.225
761,25419,0.423,17.158,0.032,0.066,0.114,0.138,0.217,0.489,0.431,2.18,0.268,0.104,0.525,2.828,1.089,0.0,2.362
762,82924,0.418,16.082,0.094,0.182,0.125,0.126,0.459,0.453,0.389,2.157,0.365,0.182,0.734,1.743,0.6,0.0,1.721
763,38156,0.434,57.111,0.045,0.266,0.059,0.026,0.073,0.561,0.726,7.608,0.681,0.07,-0.134,3.895,0.148,0.0,1.61
764,83011,0.168,17.23,0.064,0.098,0.286,0.269,0.859,0.089,0.0,0.156,0.0,0.418,0.517,1.016,2.096,0.0,4.7
765,51086,0.4,13.092,0.042,0.047,0.182,0.199,0.302,0.0,0.0,0.0,0.0,0.32,0.633,0.639,2.711,0.0,2.43
766,15648,0.67,30.333,0.027,0.066,0.147,0.056,0.255,0.184,0.17,1.003,0.409,0.332,0.413,0.502,1.405,0.0,1.634
767,23536,0.808,22.212,0.11,0.203,0.091,0.066,0.077,0.585,0.494,4.522,0.417,0.112,0.201,2.341,0.242,0.0,1.216
768,58819,0.936,8.65,0.125,0.25,0.084,0.071,0.082,0.52,0.493,3.869,0.437,0.106,-0.211,2.225,0.271,0.0,1.14
769,42286,0.558,14.161,0.044,0.062,0.116,0.102,0.448,0.475,0.454,2.876,0.529,0.201,0.88,1.57,1.09,0.0,1.383
770,84403,0.482,18.058,0.089,0.126,0.137,0.146,0.248,0.426,0.424,2.514,0.613,0.207,0.003,1.203,0.826,0.0,2.517
771,15456,0.271,17.497,0.072,0.092,0.291,0.207,0.673,0.05,0.049,0.125,0.118,0.659,0.672,0.435,2.003,0.0,3.508
772,83601,0.472,31.396,0.02,0.048,0.105,0.075,0.245,0.458,0.424,2.835,0.448,0.172,0.628,1.647,1.515,0.0,2.446
773,27983,0.925,86.776,0.031,0.098,0.101,0.054,0.262,0.459,0.376,2.808,0.392,0.124,0.823,1.538,0.704,0.0,1.181
774,63079,4.489,-0.092,-0.82,-0.632,-0.007,-0.657,0.093,0.513,0.512,-57.239,0.682,0.129,-4.359,1.538,0.478,0.0,0.228
